,Date,Close,Open,High,Low,Volume,Returns
725,2016-12-02,3499.29,3500.0,3522.5,3475.0,334200.0,-0.15
726,2016-12-05,3455.07,3506.0,3509.5,3447.0,208550.0,-1.26
727,2016-12-06,3437.48,3480.0,3493.5,3423.0,311850.0,-0.51
728,2016-12-07,3434.07,3416.0,3444.0,3402.0,285700.0,-0.1
729,2016-12-08,3405.39,3397.0,3440.0,3393.0,273590.0,-0.84
730,2016-12-09,3385.13,3407.0,3431.0,3371.5,249040.0,-0.59
731,2016-12-12,3367.02,3416.5,3426.5,3355.0,260610.0,-0.53
732,2016-12-13,3342.88,3367.0,3383.0,3335.5,275710.0,-0.72
733,2016-12-14,3350.56,3356.0,3388.0,3318.0,315310.0,0.23
734,2016-12-15,3388.95,3407.0,3423.0,3377.5,327180.0,1.15
735,2016-12-16,3403.79,3384.5,3425.0,3357.5,249820.0,0.44
736,2016-12-19,3383.77,3404.0,3414.5,3373.0,265140.0,-0.59
737,2016-12-20,3359.55,3381.5,3387.5,3349.0,285360.0,-0.72
738,2016-12-21,3338.13,3360.5,3361.5,3331.0,211580.0,-0.64
739,2016-12-22,3311.13,3344.0,3355.5,3293.5,342100.0,-0.81
740,2016-12-23,3275.1,3290.5,3298.5,3264.5,196050.0,-1.09
741,2016-12-26,3285.97,3269.0,3290.5,3269.0,52400.0,0.33
742,2016-12-27,3281.93,3290.0,3292.5,3273.5,171400.0,-0.12
743,2016-12-28,3284.86,3275.0,3297.0,3267.5,172910.0,0.09
744,2016-12-29,3259.1,3273.5,3273.5,3255.0,7210.0,-0.78
745,2017-01-02,3308.27,3285.0,3316.0,3284.0,130110.0,1.51
746,2017-01-03,3280.37,3313.0,3318.5,3275.0,211480.0,-0.84
747,2017-01-04,3247.4,3279.5,3280.0,3235.5,247560.0,-1.01
748,2017-01-05,3223.05,3247.0,3253.0,3217.0,284180.0,-0.75
749,2017-01-06,3244.5,3231.0,3246.5,3210.0,227230.0,0.67
750,2017-01-09,3218.05,3248.5,3254.5,3212.0,162370.0,-0.82
751,2017-01-10,3217.81,3216.0,3222.0,3201.0,177920.0,-0.01
752,2017-01-11,3213.37,3215.0,3249.0,3198.5,276160.0,-0.14
753,2017-01-12,3191.04,3190.5,3208.5,3169.5,335370.0,-0.7
754,2017-01-13,3225.27,3202.0,3239.0,3196.0,260130.0,1.07
755,2017-01-16,3246.15,3239.0,3260.0,3232.5,102310.0,0.65
756,2017-01-17,3226.36,3221.0,3235.0,3210.5,219950.0,-0.61
757,2017-01-18,3234.45,3235.5,3244.5,3226.0,167040.0,0.25
758,2017-01-19,3207.93,3237.0,3243.5,3204.5,237760.0,-0.82
759,2017-01-20,3185.44,3211.5,3214.0,3179.0,196190.0,-0.7
760,2017-01-23,3181.49,3170.0,3191.5,3160.0,222460.0,-0.12
761,2017-01-24,3173.1,3175.0,3182.0,3165.5,162440.0,-0.26
762,2017-01-26,3186.53,3165.5,3198.5,3164.0,265370.0,0.42
763,2017-01-27,3153.68,3181.5,3186.5,3141.5,250220.0,-1.03
764,2017-01-30,3117.13,3141.0,3154.0,3114.0,260880.0,-1.16
765,2017-01-31,3127.0,3129.0,3130.0,3105.5,13000.0,0.32
766,2017-02-01,3173.45,3164.5,3184.0,3148.0,260260.0,1.49
767,2017-02-02,3140.22,3135.0,3150.0,3128.0,243070.0,-1.05
768,2017-02-03,3131.89,3148.0,3157.5,3123.5,231210.0,-0.27
769,2017-02-06,3139.9,3136.5,3145.0,3125.0,168990.0,0.26
770,2017-02-07,3139.58,3148.5,3153.5,3134.0,193090.0,-0.01
771,2017-02-08,3129.68,3136.5,3145.0,3128.0,209880.0,-0.32
772,2017-02-09,3140.33,3136.5,3147.5,3127.5,220580.0,0.34
773,2017-02-10,3123.67,3139.0,3141.0,3119.0,226320.0,-0.53
774,2017-02-13,3124.17,3123.0,3135.0,3119.0,181850.0,0.02
775,2017-02-14,3108.9,3130.0,3137.5,3092.5,372870.0,-0.49
776,2017-02-15,3069.28,3096.5,3103.5,3062.5,337310.0,-1.27
777,2017-02-16,3084.52,3064.0,3096.5,3047.0,325170.0,0.5
778,2017-02-17,3098.97,3102.5,3113.5,3085.0,267070.0,0.47
779,2017-02-20,3093.35,3106.0,3111.0,3088.0,111070.0,-0.18
780,2017-02-21,3097.68,3102.0,3111.5,3090.5,272320.0,0.14
781,2017-02-22,3080.94,3100.0,3100.5,3064.5,290990.0,-0.54
782,2017-02-23,3060.82,3070.0,3080.5,3054.0,312100.0,-0.65
783,2017-02-24,3099.3,3079.0,3100.5,3071.5,13970.0,1.26
784,2017-03-01,3121.42,3147.0,3148.5,3115.0,180200.0,0.71
785,2017-03-02,3167.13,3124.5,3183.5,3121.5,341050.0,1.46
786,2017-03-03,3142.03,3179.5,3186.5,3135.5,339150.0,-0.79
787,2017-03-06,3144.79,3146.5,3163.0,3123.5,216030.0,0.09
788,2017-03-07,3138.9,3150.0,3154.0,3134.0,215400.0,-0.19
789,2017-03-08,3180.29,3153.5,3202.5,3145.5,368220.0,1.32
790,2017-03-09,3208.36,3195.0,3219.0,3180.5,313950.0,0.88
791,2017-03-10,3164.17,3200.0,3206.0,3156.0,350220.0,-1.38
792,2017-03-13,3168.69,3152.0,3178.0,3148.0,247430.0,0.14
793,2017-03-14,3197.46,3179.0,3199.0,3174.5,282660.0,0.91
794,2017-03-15,3125.84,3180.5,3193.5,3113.0,421550.0,-2.24
795,2017-03-16,3126.29,3133.0,3137.0,3106.0,346650.0,0.01
796,2017-03-17,3113.98,3123.0,3139.5,3099.5,277670.0,-0.39
797,2017-03-20,3085.91,3110.0,3127.0,3078.5,278660.0,-0.9
798,2017-03-21,3096.0,3082.0,3104.5,3070.5,350700.0,0.33
799,2017-03-22,3100.18,3112.0,3119.0,3090.5,311270.0,0.13
800,2017-03-23,3135.24,3105.5,3152.5,3104.5,344810.0,1.13
801,2017-03-24,3116.16,3144.0,3157.0,3110.5,321860.0,-0.61
802,2017-03-27,3140.6,3123.0,3144.5,3117.0,299870.0,0.78
803,2017-03-28,3140.56,3135.0,3148.5,3126.0,295650.0,-0.0
804,2017-03-29,3123.65,3135.0,3140.5,3115.0,275530.0,-0.54
805,2017-03-30,3137.12,3123.0,3154.0,3120.5,361890.0,0.43
806,2017-03-31,3168.4,3156.5,3173.0,3149.5,19590.0,1.0
807,2017-04-03,3132.21,3151.5,3153.5,3129.0,273270.0,-1.14
808,2017-04-04,3117.01,3153.5,3155.0,3110.0,292560.0,-0.49
809,2017-04-05,3107.75,3105.0,3141.0,3098.0,338540.0,-0.3
810,2017-04-06,3154.87,3140.0,3167.0,3124.0,355080.0,1.52
811,2017-04-07,3166.06,3158.0,3174.0,3133.5,340710.0,0.35
812,2017-04-10,3149.83,3163.0,3164.0,3143.5,256110.0,-0.51
813,2017-04-11,3145.66,3145.0,3167.5,3137.5,365600.0,-0.13
814,2017-04-12,3166.72,3158.0,3169.0,3132.0,361590.0,0.67
815,2017-04-13,3152.91,3147.5,3159.5,3126.5,310890.0,-0.44
816,2017-04-17,3110.26,3110.5,3123.5,3102.5,245500.0,-1.35
817,2017-04-18,3118.34,3117.0,3131.0,3095.5,292780.0,0.26
818,2017-04-19,3145.91,3120.5,3161.5,3117.0,306760.0,0.88
819,2017-04-20,3161.3,3146.5,3176.5,3139.0,296260.0,0.49
820,2017-04-24,3135.04,3127.5,3139.5,3123.0,261520.0,-0.83
821,2017-04-25,3156.96,3145.0,3173.0,3145.0,328430.0,0.7
822,2017-04-26,3184.9,3163.0,3209.5,3160.5,443880.0,0.89
823,2017-04-27,3177.85,3160.0,3190.0,3157.0,317260.0,-0.22
824,2017-04-28,3198.4,3182.0,3208.5,3173.0,12160.0,0.65
825,2017-05-02,3173.82,3193.0,3219.5,3170.5,286190.0,-0.77
826,2017-05-03,3172.27,3185.0,3190.5,3164.0,305630.0,-0.05
827,2017-05-04,3208.51,3200.0,3217.0,3192.0,329350.0,1.14
828,2017-05-05,3196.85,3211.0,3217.5,3189.5,316180.0,-0.36
829,2017-05-08,3215.99,3207.0,3225.5,3202.5,203320.0,0.6
830,2017-05-09,3204.15,3218.0,3218.5,3197.5,261310.0,-0.37
831,2017-05-10,3178.06,3190.0,3192.0,3170.0,284380.0,-0.81
832,2017-05-11,3167.13,3176.0,3184.5,3155.5,310860.0,-0.34
833,2017-05-12,3137.36,3164.5,3165.5,3131.0,303160.0,-0.94
834,2017-05-15,3115.17,3120.0,3125.5,3109.0,298590.0,-0.71
835,2017-05-16,3109.34,3111.0,3119.0,3100.0,289300.0,-0.19
836,2017-05-17,3135.43,3112.0,3151.5,3107.0,432020.0,0.84
837,2017-05-18,3345.96,3323.5,3417.5,3323.5,623490.0,6.71
838,2017-05-19,3269.74,3301.0,3355.0,3252.5,610290.0,-2.28
839,2017-05-22,3290.99,3286.0,3328.5,3269.0,443410.0,0.65
840,2017-05-23,3273.46,3285.0,3295.0,3264.0,367210.0,-0.53
841,2017-05-24,3273.48,3279.0,3294.5,3255.0,405390.0,0.0
842,2017-05-25,3292.9,3283.0,3302.0,3267.5,305430.0,0.59
843,2017-05-26,3260.07,3278.5,3278.5,3255.5,310100.0,-1.0
844,2017-05-29,3272.23,3264.5,3279.5,3259.0,126820.0,0.37
845,2017-05-30,3261.55,3271.0,3273.5,3257.0,308760.0,-0.33
846,2017-05-31,3243.7,3257.5,3257.5,3237.0,14700.0,-0.55
847,2017-06-01,3272.01,3255.0,3277.0,3237.5,294950.0,0.87
848,2017-06-02,3272.72,3270.0,3280.0,3242.5,246200.0,0.02
849,2017-06-05,3312.5,3273.5,3318.0,3268.5,256470.00000000003,1.22
850,2017-06-06,3293.94,3320.0,3321.5,3292.0,239960.0,-0.56
851,2017-06-07,3294.16,3300.0,3304.5,3283.0,223710.0,0.01
852,2017-06-08,3284.76,3294.0,3306.0,3278.0,217400.0,-0.29
853,2017-06-09,3301.23,3278.5,3313.5,3272.0,256150.0,0.5
854,2017-06-12,3331.48,3303.5,3342.0,3291.5,275400.0,0.92
855,2017-06-13,3321.81,3325.0,3347.5,3313.5,294460.0,-0.29
856,2017-06-14,3294.5,3322.0,3326.5,3277.0,337030.0,-0.82
857,2017-06-16,3296.71,3300.0,3308.0,3291.5,208850.0,0.07
858,2017-06-19,3299.1,3304.0,3325.0,3292.0,236830.0,0.07
859,2017-06-20,3339.92,3305.5,3352.0,3304.0,341000.0,1.24
860,2017-06-21,3336.63,3328.5,3345.0,3322.5,270990.0,-0.1
861,2017-06-22,3336.88,3334.0,3356.0,3329.0,311400.0,0.01
862,2017-06-23,3344.67,3347.5,3350.0,3332.0,241090.0,0.23
863,2017-06-26,3304.8,3340.0,3341.5,3300.0,242620.0,-1.19
864,2017-06-27,3329.34,3311.0,3338.0,3301.5,344580.0,0.74
865,2017-06-28,3290.67,3315.5,3316.5,3281.0,298320.0,-1.16
866,2017-06-29,3304.89,3275.0,3316.5,3272.5,349850.0,0.43
867,2017-06-30,3308.2,3298.0,3310.0,3287.0,13800.0,0.1
868,2017-07-03,3317.23,3336.5,3342.5,3312.0,265710.0,0.27
869,2017-07-04,3328.08,3322.5,3330.0,3318.0,94060.0,0.33
870,2017-07-05,3314.69,3333.5,3349.0,3307.0,297290.0,-0.4
871,2017-07-06,3318.13,3318.5,3339.0,3314.0,309990.0,0.1
872,2017-07-07,3296.64,3307.0,3324.0,3287.0,297290.0,-0.65
873,2017-07-10,3278.08,3295.0,3296.0,3270.0,212950.0,-0.56
874,2017-07-11,3266.26,3278.5,3284.0,3261.0,213590.0,-0.36
875,2017-07-12,3225.63,3252.5,3254.5,3217.5,350020.0,-1.24
876,2017-07-13,3221.22,3225.0,3233.5,3214.0,226570.0,-0.14
877,2017-07-14,3192.02,3216.5,3221.5,3189.0,259640.0,-0.91
878,2017-07-17,3190.16,3190.0,3196.0,3185.5,188890.0,-0.06
879,2017-07-18,3167.05,3182.0,3184.5,3162.0,238000.0,-0.72
880,2017-07-19,3155.63,3168.0,3171.0,3151.5,233180.0,-0.36
881,2017-07-20,3137.17,3158.5,3162.5,3125.0,253880.0,-0.58
882,2017-07-21,3144.02,3124.0,3150.5,3117.0,255720.0,0.22
883,2017-07-24,3150.56,3145.0,3156.5,3138.5,200350.0,0.21
884,2017-07-25,3169.69,3148.5,3175.5,3141.5,311610.0,0.61
885,2017-07-26,3150.32,3167.0,3179.0,3137.5,304750.0,-0.61
886,2017-07-27,3157.6,3144.5,3161.0,3138.5,289930.0,0.23
887,2017-07-28,3139.93,3158.5,3161.0,3130.0,257970.00000000003,-0.56
888,2017-07-31,3130.7,3142.5,3144.5,3127.5,7130.0,-0.29
889,2017-08-01,3137.05,3143.0,3149.0,3126.5,245480.0,0.2
890,2017-08-02,3134.86,3150.5,3156.0,3131.0,261580.0,-0.07
891,2017-08-03,3136.92,3134.5,3144.0,3128.0,234350.0,0.07
892,2017-08-04,3141.36,3126.0,3149.5,3125.0,260470.00000000003,0.14
893,2017-08-07,3137.06,3147.0,3149.5,3135.5,165210.0,-0.14
894,2017-08-08,3136.51,3137.5,3151.5,3134.0,237970.0,-0.02
895,2017-08-09,3163.58,3152.5,3172.0,3148.5,285180.0,0.86
896,2017-08-10,3177.16,3173.0,3192.0,3160.5,308770.0,0.43
897,2017-08-11,3177.86,3185.0,3231.5,3168.0,349960.0,0.02
898,2017-08-14,3196.82,3187.0,3218.0,3186.0,305050.0,0.6
899,2017-08-15,3200.45,3208.0,3217.5,3177.0,253310.0,0.11
900,2017-08-16,3164.05,3177.0,3188.0,3155.5,277510.0,-1.14
901,2017-08-17,3183.39,3169.0,3191.5,3166.0,287730.0,0.61
902,2017-08-18,3154.5,3180.0,3184.0,3151.0,258310.0,-0.91
903,2017-08-21,3173.49,3156.5,3180.0,3144.0,238710.0,0.6
904,2017-08-22,3169.4,3161.5,3197.0,3152.5,270190.0,-0.13
905,2017-08-23,3143.61,3174.5,3176.0,3139.0,232060.0,-0.81
906,2017-08-24,3147.43,3147.5,3154.0,3137.0,225320.0,0.12
907,2017-08-25,3157.25,3143.5,3166.0,3139.5,305760.0,0.31
908,2017-08-28,3159.95,3157.5,3170.0,3151.5,187050.0,0.09
909,2017-08-29,3165.13,3162.5,3178.0,3160.0,252140.0,0.16
910,2017-08-30,3161.81,3169.0,3175.5,3157.0,283800.0,-0.1
911,2017-08-31,3147.1,3166.0,3169.5,3143.0,9990.0,-0.47
912,2017-09-01,3153.64,3153.0,3159.0,3134.0,286730.0,0.21
913,2017-09-04,3146.13,3155.0,3156.5,3144.0,114260.0,-0.24
914,2017-09-05,3129.88,3127.5,3138.0,3122.5,310230.0,-0.52
915,2017-09-06,3112.15,3124.0,3128.5,3108.0,289040.0,-0.57
916,2017-09-08,3098.17,3094.0,3108.0,3090.5,238720.0,-0.45
917,2017-09-11,3106.09,3098.5,3115.0,3086.5,278920.0,0.26
918,2017-09-12,3140.62,3114.0,3143.5,3111.5,329170.0,1.11
919,2017-09-13,3141.39,3133.0,3149.0,3128.5,281280.0,0.02
920,2017-09-14,3128.56,3146.0,3156.5,3119.5,381190.0,-0.41
921,2017-09-15,3124.12,3136.0,3139.0,3117.5,338440.0,-0.14
922,2017-09-18,3138.75,3117.0,3145.0,3115.5,256690.0,0.47
923,2017-09-19,3139.65,3137.0,3145.5,3131.0,223740.0,0.03
924,2017-09-20,3136.26,3132.0,3144.0,3119.0,376080.0,-0.11
925,2017-09-21,3147.13,3146.0,3151.0,3130.0,321880.0,0.35
926,2017-09-22,3129.41,3135.0,3140.5,3125.0,234970.0,-0.56
927,2017-09-25,3154.56,3135.5,3163.5,3128.5,310720.0,0.8
928,2017-09-26,3170.03,3167.0,3176.0,3154.0,359930.0,0.49
929,2017-09-27,3189.63,3187.0,3199.5,3180.5,389740.0,0.62
930,2017-09-28,3182.16,3189.0,3201.0,3178.0,374630.0,-0.23
931,2017-09-29,3168.0,3183.0,3191.0,3162.0,11940.0,-0.45
932,2017-10-02,3166.69,3183.5,3186.5,3164.5,262260.0,-0.04
933,2017-10-03,3158.11,3170.0,3178.5,3154.5,248180.0,-0.27
934,2017-10-04,3138.69,3143.5,3151.5,3134.5,318800.0,-0.62
935,2017-10-05,3162.69,3144.5,3166.5,3136.5,328780.0,0.76
936,2017-10-06,3168.72,3164.0,3188.5,3161.0,369040.0,0.19
937,2017-10-09,3192.89,3168.0,3200.0,3167.0,235380.0,0.76
938,2017-10-10,3187.15,3184.0,3195.0,3171.5,313300.0,-0.18
939,2017-10-11,3175.3,3180.0,3186.5,3169.0,309290.0,-0.37
940,2017-10-13,3157.93,3178.0,3188.0,3152.0,295600.0,-0.55
941,2017-10-16,3173.04,3168.0,3181.0,3160.5,271370.0,0.48
942,2017-10-17,3177.15,3177.0,3190.5,3164.5,289200.0,0.13
943,2017-10-18,3173.8,3170.0,3187.5,3161.5,291990.0,-0.11
944,2017-10-19,3179.93,3168.0,3184.5,3168.0,239880.0,0.19
945,2017-10-20,3192.04,3187.0,3202.5,3176.5,341090.0,0.38
946,2017-10-23,3219.27,3198.5,3243.5,3193.5,362610.0,0.85
947,2017-10-24,3260.05,3236.0,3270.5,3228.0,503630.0,1.27
948,2017-10-25,3250.33,3245.0,3262.0,3231.0,510200.0,-0.3
949,2017-10-26,3282.94,3230.0,3300.0,3230.0,468350.0,1.0
950,2017-10-27,3253.63,3291.5,3304.0,3235.5,491360.0,-0.89
951,2017-10-30,3272.97,3241.0,3290.0,3235.5,373850.0,0.59
952,2017-10-31,3276.9,3292.0,3292.0,3268.0,13720.0,0.12
953,2017-11-01,3279.15,3282.0,3305.0,3269.0,371540.0,0.07
954,2017-11-03,3318.16,3278.0,3346.0,3262.5,474250.0,1.19
955,2017-11-06,3275.35,3314.0,3315.0,3258.5,312990.0,-1.29
956,2017-11-07,3287.64,3275.0,3297.5,3264.0,379580.0,0.38
957,2017-11-08,3260.66,3275.0,3277.0,3249.5,308660.0,-0.82
958,2017-11-09,3267.31,3259.0,3274.0,3244.0,371810.0,0.2
959,2017-11-10,3283.58,3261.5,3292.0,3258.5,282880.0,0.5
960,2017-11-13,3302.82,3290.0,3307.5,3283.0,283740.0,0.59
961,2017-11-14,3310.25,3282.0,3322.5,3273.5,389460.0,0.23
962,2017-11-16,3283.39,3311.5,3316.0,3274.5,409120.0,-0.81
963,2017-11-17,3262.64,3280.0,3293.0,3261.0,321160.0,-0.63
964,2017-11-21,3247.51,3258.0,3269.0,3243.5,365880.0,-0.46
965,2017-11-22,3238.89,3254.5,3267.5,3224.0,320920.0,-0.27
966,2017-11-23,3224.99,3230.0,3245.5,3222.0,187980.0,-0.43
967,2017-11-24,3226.59,3233.0,3238.0,3223.5,213450.0,0.05
968,2017-11-27,3223.69,3222.0,3234.0,3215.5,301240.0,-0.09
969,2017-11-28,3209.78,3234.0,3234.0,3203.0,314870.0,-0.43
970,2017-11-29,3238.44,3216.0,3247.5,3202.0,419030.0,0.89
971,2017-11-30,3261.6,3239.0,3267.0,3236.0,18860.0,0.72
972,2017-12-01,3262.27,3288.0,3294.5,3258.0,357060.0,0.02
973,2017-12-04,3251.55,3268.5,3271.0,3250.0,240660.0,-0.33
974,2017-12-05,3242.07,3253.5,3254.5,3228.5,333430.0,-0.29
975,2017-12-06,3250.85,3253.0,3257.0,3233.5,272740.0,0.27
976,2017-12-07,3300.16,3256.5,3326.5,3255.0,461400.0,1.52
977,2017-12-08,3305.57,3283.5,3318.5,3273.0,329050.0,0.16
978,2017-12-11,3305.87,3294.0,3313.0,3279.5,209330.0,0.01
979,2017-12-12,3335.73,3308.0,3340.0,3304.0,363770.0,0.9
980,2017-12-13,3318.86,3298.0,3337.5,3293.0,457040.0,-0.51
981,2017-12-14,3343.38,3325.0,3351.5,3315.0,352880.0,0.74
982,2017-12-15,3314.25,3340.5,3341.5,3298.5,317170.0,-0.87
983,2017-12-18,3297.03,3302.0,3304.5,3282.0,300820.0,-0.52
984,2017-12-19,3301.19,3301.5,3310.5,3286.0,316330.0,0.13
985,2017-12-20,3290.5,3290.0,3302.0,3283.5,265650.0,-0.32
986,2017-12-21,3310.93,3295.0,3319.0,3293.5,353970.0,0.62
987,2017-12-22,3334.79,3307.0,3340.0,3304.5,312820.0,0.72
988,2017-12-26,3319.69,3329.5,3332.5,3306.5,190310.0,-0.45
989,2017-12-27,3310.0,3305.0,3322.0,3294.0,232560.0,-0.29
990,2017-12-28,3308.0,3308.0,3316.5,3302.0,12930.0,-0.06
991,2018-01-02,3270.39,3307.5,3308.0,3268.5,321440.0,-1.14
992,2018-01-03,3253.38,3261.0,3277.5,3244.0,325350.0,-0.52
993,2018-01-04,3239.13,3244.0,3254.0,3233.0,286160.0,-0.44
994,2018-01-05,3242.38,3246.5,3259.5,3236.5,274770.0,0.1
995,2018-01-08,3244.03,3241.0,3255.0,3234.5,244320.0,0.05
996,2018-01-09,3259.64,3252.0,3265.5,3239.5,302680.0,0.48
997,2018-01-10,3242.12,3263.0,3265.5,3236.0,329780.0,-0.54
998,2018-01-11,3232.4,3241.5,3245.5,3220.0,320310.0,-0.3
999,2018-01-12,3218.18,3227.0,3236.5,3206.5,350480.0,-0.44
1000,2018-01-15,3210.52,3204.5,3225.0,3199.0,180580.0,-0.24
1001,2018-01-16,3233.34,3222.0,3244.0,3219.0,308820.0,0.71
1002,2018-01-17,3223.67,3236.0,3245.0,3218.5,307440.0,-0.3
1003,2018-01-18,3218.18,3225.5,3231.0,3208.0,351020.0,-0.17
1004,2018-01-19,3205.94,3213.0,3219.5,3200.0,265160.0,-0.38
1005,2018-01-22,3206.51,3199.0,3216.0,3188.5,296330.0,0.02
1006,2018-01-23,3243.88,3215.0,3248.0,3213.0,388250.0,1.17
1007,2018-01-24,3184.84,3227.5,3235.0,3138.0,503760.0,-1.82
1008,2018-01-26,3150.26,3135.0,3158.0,3123.0,499980.0,-1.09
1009,2018-01-29,3171.36,3161.5,3173.5,3156.0,337100.0,0.67
1010,2018-01-30,3181.06,3155.0,3196.0,3149.0,431680.0,0.31
1011,2018-01-31,3162.4,3172.0,3172.0,3147.0,10980.0,-0.59
1012,2018-02-01,3182.38,3203.5,3206.5,3171.5,353490.0,0.63
1013,2018-02-02,3227.36,3199.0,3233.0,3192.5,392180.0,1.41
1014,2018-02-05,3249.79,3225.0,3283.0,3223.0,410850.0,0.7
1015,2018-02-06,3251.48,3267.0,3287.0,3241.0,593960.0,0.05
1016,2018-02-07,3280.45,3259.0,3292.0,3246.0,435700.0,0.89
1017,2018-02-08,3306.86,3285.5,3310.5,3264.0,536160.0,0.81
1018,2018-02-09,3320.96,3282.5,3326.0,3275.0,531670.0,0.43
1019,2018-02-14,3250.62,3297.5,3304.0,3222.5,304040.0,-2.12
1020,2018-02-15,3242.68,3211.0,3246.5,3204.5,366950.0,-0.24
1021,2018-02-16,3214.56,3245.0,3252.0,3207.0,347270.0,-0.87
1022,2018-02-19,3238.15,3231.5,3242.0,3226.5,122010.0,0.73
1023,2018-02-20,3253.71,3251.0,3265.0,3243.5,313690.0,0.48
1024,2018-02-21,3255.31,3261.0,3275.5,3245.5,338090.0,0.05
1025,2018-02-22,3248.8,3268.0,3276.0,3244.5,391040.0,-0.2
1026,2018-02-23,3241.49,3247.0,3252.5,3234.0,280560.0,-0.23
1027,2018-02-26,3240.67,3237.0,3243.0,3223.5,251270.0,-0.03
1028,2018-02-27,3245.51,3226.5,3256.0,3223.0,383710.0,0.15
1029,2018-02-28,3244.9,3247.0,3250.5,3239.5,10890.0,-0.02
1030,2018-03-01,3274.41,3265.0,3282.5,3249.5,475830.0,0.91
1031,2018-03-02,3265.89,3269.5,3277.0,3258.0,312740.0,-0.26
1032,2018-03-05,3256.6,3267.0,3272.0,3250.0,206870.0,-0.28
1033,2018-03-06,3220.94,3238.0,3239.5,3214.0,334880.0,-1.09
1034,2018-03-07,3249.28,3233.0,3255.5,3228.0,336680.0,0.88
1035,2018-03-08,3268.77,3257.0,3277.0,3247.0,302670.0,0.6
1036,2018-03-09,3258.06,3268.5,3278.5,3246.0,286780.0,-0.33
1037,2018-03-12,3263.87,3259.0,3272.0,3256.5,229590.0,0.18
1038,2018-03-13,3262.84,3268.5,3270.0,3242.5,402390.0,-0.03
1039,2018-03-14,3265.59,3253.5,3270.5,3250.0,269160.0,0.08
1040,2018-03-15,3295.33,3272.5,3300.5,3272.0,386160.0,0.91
1041,2018-03-16,3282.5,3298.0,3303.0,3275.5,317750.0,-0.39
1042,2018-03-19,3287.78,3299.0,3299.0,3285.5,296060.0,0.16
1043,2018-03-20,3307.18,3285.0,3314.5,3281.5,354730.0,0.59
1044,2018-03-21,3279.15,3302.0,3309.5,3266.0,404950.0,-0.85
1045,2018-03-22,3302.76,3285.0,3319.0,3280.5,390370.0,0.72
1046,2018-03-23,3310.49,3318.0,3320.0,3295.0,428310.0,0.23
1047,2018-03-26,3301.66,3297.0,3314.0,3293.5,386180.0,-0.27
1048,2018-03-27,3327.7,3309.5,3334.5,3309.0,423730.0,0.79
1049,2018-03-28,3336.85,3324.5,3344.5,3319.5,510780.0,0.28
1050,2018-03-29,3323.8,3324.0,3329.0,3314.0,15460.0,-0.39
1051,2018-04-02,3325.44,3316.0,3331.5,3305.0,277130.0,0.05
1052,2018-04-03,3342.32,3317.5,3351.0,3311.0,341510.0,0.51
1053,2018-04-04,3345.13,3365.0,3374.0,3333.5,369530.0,0.08
1054,2018-04-05,3345.79,3302.0,3355.5,3302.0,422110.0,0.02
1055,2018-04-06,3383.05,3356.0,3386.0,3351.5,497970.0,1.11
1056,2018-04-09,3401.86,3370.0,3430.0,3369.0,470510.0,0.56
1057,2018-04-10,3412.09,3415.5,3442.0,3407.5,469000.0,0.3
1058,2018-04-11,3382.99,3420.5,3429.0,3378.0,410920.0,-0.85
1059,2018-04-12,3405.09,3375.0,3425.0,3370.5,376680.0,0.65
1060,2018-04-13,3426.91,3406.5,3435.5,3402.5,346180.0,0.64
1061,2018-04-16,3425.88,3425.0,3440.5,3411.5,269750.0,-0.03
1062,2018-04-17,3406.03,3423.0,3425.0,3394.0,299090.0,-0.58
1063,2018-04-18,3379.69,3401.0,3406.0,3376.5,331840.0,-0.77
1064,2018-04-19,3392.1,3386.0,3413.5,3384.0,362300.0,0.37
1065,2018-04-20,3409.64,3396.0,3420.0,3395.5,330540.0,0.52
1066,2018-04-23,3447.73,3435.0,3456.0,3427.0,332310.0,1.12
1067,2018-04-24,3469.74,3441.0,3483.0,3438.0,480240.0,0.64
1068,2018-04-25,3498.78,3505.0,3517.0,3483.0,503090.0,0.84
1069,2018-04-26,3485.73,3488.5,3508.5,3475.5,506310.0,-0.37
1070,2018-04-27,3458.31,3470.0,3481.5,3457.0,407260.0,-0.79
1071,2018-04-30,3481.1,3471.0,3481.5,3466.0,8820.0,0.66
1072,2018-05-02,3548.5,3537.5,3565.0,3528.0,506780.0,1.94
1073,2018-05-03,3536.5,3530.0,3577.0,3530.0,446820.0,-0.34
1074,2018-05-04,3529.89,3548.0,3558.0,3523.5,387100.0,-0.19
1075,2018-05-07,3562.2,3553.5,3567.0,3545.5,265450.0,0.92
1076,2018-05-08,3575.75,3568.5,3602.0,3564.0,417420.0,0.38
1077,2018-05-09,3606.73,3571.0,3617.0,3567.0,423170.0,0.87
1078,2018-05-10,3552.89,3587.0,3591.0,3550.0,381890.0,-1.49
1079,2018-05-11,3605.54,3556.0,3618.5,3551.0,378640.0,1.48
1080,2018-05-14,3628.04,3585.0,3646.0,3579.0,364510.0,0.62
1081,2018-05-15,3659.86,3657.0,3698.0,3647.5,522300.0,0.88
1082,2018-05-16,3690.11,3669.0,3700.0,3666.5,383760.0,0.83
1083,2018-05-17,3707.38,3653.0,3717.0,3653.0,448880.0,0.47
1084,2018-05-18,3742.03,3715.0,3780.5,3715.0,469530.0,0.93
